25	1.48485	1.33333	4.42424	0	3.09091	1.39394	1.04545	5.75758	1.30303	0.363636	
5	5	0.102564	2.94872	0	0	7.97436	0	0.807692	0.358974	0	
3	7	2	8.25	0	2.625	8.41667	0.208333	7.91667	1.625	0	
69	2.91026	1.33333	3.03846	0	1.55128	1.29487	0.871795	4.85897	0	1.34615	
9	2.95238	0.571429	7.14286	0.238095	2	10.3333	0	6	0.952381	0	
7	2.67949	0	2.73077	0	0	8.17949	0	0.807692	0	0	
65	2.9697	0.560606	5.4697	0	0	10.4091	0	4.27273	0	0.560606	
71	0	3.98718	4.32051	0	0.346154	3.07692	0.858974	0.653846	0	0	
11	1.82051	1	4.78205	0	0	8	0	1.0641	0.512821	0	
13	0.0641026	0	2.98718	0	0	0.320513	0	1.47436	0	0	
15	0	0.897436	2.12821	0.0897436	0.833333	0.115385	0.858974	0.397436	2.39744	0	
17	4.59259	0.425926	2.80556	0	2.06481	11.6481	1.72222	2.94444	0.314815	0	
19	0	0	2.10185	0	0	0.231481	0	1.35185	0	0.611111	
73	4.52941	1.13725	5.64706	0	2.19608	10.4902	0.980392	4.17647	2.01961	0.0980392	
75	0	0	2.03846	0	0	1.08974	0	1.14103	0	0	
23	3.60606	0.939394	7.30303	1	1.63636	9.63636	1.69697	4.39394	0	0	
21	3.12821	1.70513	1.75641	0.423077	2.42308	9.64103	2.11538	3.70513	1.48718	0	
27	1	1	2.16667	0	0	0	0	2.5	0	1	
29	0.74359	0.192308	1.35897	0	2.44872	1.52564	0.987179	0.461538	0.769231	0	
37	2.19298	1.24781	8.50877	0.322368	1.34211	12.2522	1.91667	3.38596	0.598684	0	
39	0	1.22667	2.08	0	0.56	0.913333	0.486667	0.333333	0.36	0	
33	0.384615	0.461538	2.75641	0	0.153846	0	0	2.25641	0	0.641026	
35	1.38095	0	1.86772	0	0.634921	8.83069	0.37037	1.07937	0	0	
31	2.30556	0.888889	4.16667	0	1.90278	6.34722	0.0416667	2.54167	0	0	
57	0.216216	1.2973	1.68468	0	1.63063	0.747748	0.0810811	0.207207	1.54054	0	
59	4.33333	0.833333	2.18182	0	0	6.37879	0.424242	3.16667	0	1.04545	
61	2.91026	3.0641	3.23077	0	2.23077	12.3718	0.820513	2	2.47436	0	
43	7.15385	1.66667	5.97436	0	3.10256	11.1026	0	7.5641	1.51282	1.05128	
41	1.16667	0.230769	2.37179	0	0	0.166667	0	3.21795	0	0	
45	2.89744	2.4359	9.33333	0	1.89744	10.3974	0.333333	4	0.5	0.0897436	
51	2	2.2381	8.47619	0	0.714286	10.9048	0.380952	2.42857	0	0	
47	1.45161	0.924731	3.41935	0	0	12.6452	0	1.21505	0	0	
49	0.784946	0.935484	2.32258	0	0.774194	1.29032	0.817204	2.8172	0	0	
55	0.666667	2.87879	3.33333	0	2.81818	1.25758	0	3.65152	1.77273	0	
53	2.53333	0	2.84444	0	0.488889	0.333333	0	1.75556	0	0.866667	
63	4.20513	0.525641	4.80769	0	0	7.89744	0	2.24359	1.01282	0	
67	1.20346	1.52381	7.38528	0	1.85281	8.85281	1.79654	4.57576	0.922078	0	
