55	1.14634	2.58537	2.63415	1	0.756098	11.1463	1.5122	0.292683	1.2439	0	
57	0	1.26923	2.16667	0.24359	0.717949	0.692308	0.705128	0.0512821	0.807692	0	
3	2.83796	1.36574	1.77778	0.337963	0.675926	8.16667	0.337963	1.45833	0.337963	0	
5	0.333333	0.207207	2.18018	0	0	0	0	1.66667	0	0	
9	3.22222	4	2.44444	0	0	10.5556	0	2.66667	0	0	
7	1	1	0.2	0	0	0	0	3.93333	0	0	
49	4.81301	0.837398	3.63415	0.772358	0.837398	7.9187	1.21138	0.536585	0.439024	0.300813	
13	0	0.566667	3.10556	0	0	0.472222	0	2.83333	0	0.405556	
11	4.98667	2.6	7.02667	0.48	0.8	10.1067	0.493333	7.86667	0.333333	1.72	
61	1.66111	1.51667	7.42222	1.00556	0.505556	10.2167	1.04444	0.588889	0.294444	0.0444444	
17	0	1.55556	3.96296	0	0	1.77778	0	8.11111	0.666667	0	
15	0	0.777778	2.68148	0	0.822222	0.711111	0.992593	0.540741	0.881481	0	
19	0	0.574751	2.24252	0	0	0.853821	0	5.23256	0	0	
23	0.87931	0.827586	2.29885	0	0	1.31609	0	4.32759	0	0.0517241	
41	2.88235	0	3	0	0	11.2941	0	4.41176	0.235294	0	
21	2.37017	0.121547	1.30939	0	0.58011	7.57459	0	1.99448	0.403315	0	
27	0.447514	0.906077	2.45304	1.09945	0.58011	1.96133	1.0442	0	0.668508	0	
59	2.61404	0.912281	2.63158	0	2.12281	4.2807	0	0.263158	0.684211	0	
25	1.20346	0.65368	0.887446	0.264069	1.23377	0.324675	1.16017	0.316017	1.00866	0	
29	0	0.48366	2.05229	0	0	0.954248	0	4.82353	0	0.627451	
31	1.46875	0	1.21875	0	1.51042	12.4792	0	0.510417	0.760417	0	
33	0.203252	0.853659	1.23577	0.186992	1.27642	1.13821	1	0.544715	0.593496	0.292683	
35	5.60784	0	4.43137	0	0.254902	8.80392	0.686275	0.431373	0	0	
39	3.01351	2.41892	4.35135	0.810811	2	9.36486	1.60811	3.5	1.21622	0	
37	3	0	3	1	2	10	1	3	3	0	
63	2.52778	0	1.16667	0	0.986111	8	0	1.55556	0.958333	0	
65	0	0.183908	1.75862	0	0	0	0	2.64368	0	0.666667	
45	1.51786	1.10714	4.24405	0.434524	0.434524	9.79167	0.220238	0.434524	0	0	
47	0.228758	0.287582	4.61438	0.339869	1.43791	0.954248	1.3268	1.97386	0.189542	0	
43	1	2	9.33333	0.666667	1	8	1	2	0	0	
51	2.19355	0	2.12903	0	0.322581	7.32258	0	4.93548	0	0.483871	
53	4.7079	1.93471	5.88316	0	1.41581	7.35739	0.632302	3.37457	1.19244	1.02062	
